animalId,intakeDate,intakeReason,species,sex,breed,color,outcomeDate,outcome,shelterName,shelterID,city,state,indate,outdate,lengthOfStay
AA890387,10/06/2023 11:06:00 AM,Stray,Dog,Intact Male,German Shepherd,Black/Brown,2023-10-19T16:39:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-19,13 days
AA890388,10/06/2023 11:06:00 AM,Stray,Dog,Intact Male,Labrador Retriever Mix,Black/White,2023-10-23T16:31:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-23,17 days
AA890390,10/06/2023 11:08:00 AM,Owner Surrender,Other,Unknown,Guinea Pig,Brown/Tricolor,2023-11-26T12:21:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-26,51 days
AA890391,10/06/2023 11:08:00 AM,Owner Surrender,Other,Unknown,Guinea Pig,Black/White,2023-11-26T12:22:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-26,51 days
AA890393,10/06/2023 11:26:00 AM,Owner Surrender,Dog,Intact Male,Australian Shepherd,Tricolor,2023-10-18T11:07:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-18,12 days
AA890394,10/06/2023 11:49:00 AM,Stray,Cat,Unknown,Domestic Shorthair,White/Brown Tabby,2023-10-12T09:29:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-12,6 days
AA876020,10/06/2023 12:11:00 PM,Owner Surrender,Cat,Spayed Female,Domestic Longhair,Torbie,2023-11-12T12:36:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-12,37 days
AA890396,10/06/2023 12:20:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Black,2023-10-09T09:58:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890395,10/06/2023 12:25:00 PM,Stray,Cat,Neutered Male,Domestic Shorthair,Orange Tabby/White,2023-10-10T16:24:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-10,4 days
AA890399,10/06/2023 01:32:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Cream Tabby/White,2023-10-10T16:03:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-10,4 days
AA890402,10/06/2023 02:52:00 PM,Stray,Dog,Intact Female,Collie Rough Mix,Brown/White,2023-11-27T17:51:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-27,52 days
AA890406,10/06/2023 03:15:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2023-10-18T18:48:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-18,12 days
AA890407,10/06/2023 03:15:00 PM,Owner Surrender,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2023-10-18T18:38:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-18,12 days
AA890405,10/06/2023 03:32:00 PM,Stray,Dog,Intact Female,Whippet/Labrador Retriever,Black/White,2023-10-18T13:34:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-18,12 days
AA890409,10/06/2023 04:22:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black/White,2023-10-10T18:16:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-10,4 days
AA890411,10/06/2023 05:03:00 PM,Stray,Dog,Intact Male,Plott Hound Mix,Brown Brindle/White,2023-11-26T18:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-26,51 days
AA890416,10/06/2023 05:07:00 PM,Stray,Dog,Spayed Female,Pit Bull Mix,White/Tan,2023-10-08T13:11:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-08,2 days
AA890415,10/06/2023 05:26:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-11-28T14:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-11-28,53 days
AA890419,10/06/2023 06:29:00 PM,Stray,Cat,Intact Male,Domestic Medium Hair,Blue Tabby/White,2023-10-27T18:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-27,21 days
AA890420,10/06/2023 06:48:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-10-09T12:51:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890421,10/06/2023 06:48:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-10-09T12:51:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890422,10/06/2023 06:48:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-10-09T12:52:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890423,10/06/2023 06:48:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2023-10-09T12:52:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890424,10/06/2023 06:48:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby/Black,2023-10-09T12:52:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-09,3 days
AA890427,10/06/2023 07:01:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Blue/White,2023-10-10T08:43:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-10,4 days
AA890428,10/06/2023 07:01:00 PM,Stray,Cat,Intact Male,Siamese Mix,Lynx Point,2023-10-10T08:43:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-10-10,4 days
AA890418,10/06/2023 07:53:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby/White,2023-12-14T18:03:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-06,2023-12-14,69 days
AA890437,10/07/2023 08:36:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Calico,2023-10-23T17:25:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-23,16 days
AA850078,10/07/2023 10:28:00 AM,Public Assist,Dog,Intact Male,Whippet Mix,Brown Brindle,2023-10-08T11:43:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-08,1 days
AA890450,10/07/2023 11:23:00 AM,Stray,Dog,Intact Female,Cairn Terrier Mix,Gray/White,2023-12-14T11:26:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-12-14,68 days
AA890451,10/07/2023 11:47:00 AM,Stray,Dog,Intact Female,Pit Bull,Brown Brindle/White,2024-01-14T17:12:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2024-01-14,99 days
AA890445,10/07/2023 11:47:00 AM,Public Assist,Dog,Intact Female,Pit Bull Mix,Black/White,2023-12-28T13:02:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-12-28,82 days
AA890446,10/07/2023 11:47:00 AM,Public Assist,Dog,Intact Male,Labrador Retriever Mix,Tricolor,2023-11-26T17:54:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-11-26,50 days
AA890448,10/07/2023 11:47:00 AM,Public Assist,Cat,Intact Female,Domestic Shorthair,Tortie,2023-10-27T17:42:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-27,20 days
AA890449,10/07/2023 11:47:00 AM,Public Assist,Cat,Intact Female,Domestic Shorthair,Tortie,2023-11-03T17:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-11-03,27 days
AA890456,10/07/2023 12:22:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-10-14T10:51:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-14,7 days
AA890457,10/07/2023 12:22:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-10-14T10:53:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-14,7 days
AA890458,10/07/2023 12:22:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-10-14T10:47:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-14,7 days
AA890460,10/07/2023 12:22:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-10-14T10:47:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-14,7 days
AA890462,10/07/2023 12:22:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Tortie,2023-10-14T11:44:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-14,7 days
AA890471,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:41:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890473,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:41:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890474,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:41:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890475,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:42:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890476,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:43:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890477,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:43:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890478,10/07/2023 01:12:00 PM,Stray,Dog,Intact Male,Golden Retriever/Great Pyrenees,Tan,2023-10-09T12:44:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890479,10/07/2023 01:12:00 PM,Stray,Dog,Intact Female,Golden Retriever/Great Pyrenees,Black,2023-10-09T12:39:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-09,2 days
AA890483,10/07/2023 02:49:00 PM,Owner Surrender,Dog,Intact Male,Cairn Terrier Mix,Tan,2023-10-18T16:42:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-18,11 days
AA890488,10/07/2023 03:44:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie/Black,2024-01-02T15:09:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2024-01-02,87 days
AA871808,10/07/2023 03:44:00 PM,Public Assist,Dog,Spayed Female,Pug/Beagle,Brown/Black,2023-12-06T11:36:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-12-06,60 days
AA890491,10/07/2023 05:13:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-12-13T16:21:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-12-13,67 days
AA890504,10/07/2023 11:17:00 PM,Wildlife,Other,Unknown,Bat,Brown,2023-10-08T10:46:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-07,2023-10-08,1 days
AA890515,10/08/2023 08:59:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Black,2023-10-12T11:11:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-12,4 days
AA890503,10/08/2023 08:59:00 AM,Stray,Cat,Neutered Male,Domestic Shorthair,Black/White,2023-10-16T14:19:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-16,8 days
AA890513,10/08/2023 09:06:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-12-11T16:39:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-12-11,64 days
AA890514,10/08/2023 09:06:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-12-06T11:55:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-12-06,59 days
AA890517,10/08/2023 09:58:00 AM,Stray,Dog,Intact Female,Beagle Mix,Brown,2023-10-08T16:56:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-08,0 days
AA890494,10/08/2023 10:27:00 AM,Stray,Dog,Intact Male,Catahoula Mix,Brown Brindle/Black,2023-10-21T12:43:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-21,13 days
AA890495,10/08/2023 10:27:00 AM,Stray,Dog,Intact Female,Catahoula Mix,Blue Merle/Gray,2023-11-14T16:07:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-11-14,37 days
AA890522,10/08/2023 11:31:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Black,2023-11-02T16:19:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-11-02,25 days
AA890521,10/08/2023 12:25:00 PM,Wildlife,Other,Unknown,Bat,Brown,2023-10-12T13:40:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-12,4 days
AA890544,10/08/2023 07:00:00 PM,Wildlife,Other,Unknown,Bat,Black,2023-10-12T10:18:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-08,2023-10-12,4 days
AA890563,10/09/2023 10:23:00 AM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,2023-12-11T17:45:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-11,63 days
AA890558,10/09/2023 10:50:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-10-13T16:33:00,Rto-Adopt,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-13,4 days
AA890562,10/09/2023 11:23:00 AM,Stray,Cat,Unknown,Domestic Shorthair,Brown Tabby,2023-10-16T08:03:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-16,7 days
AA890560,10/09/2023 11:36:00 AM,Stray,Cat,Unknown,Domestic Shorthair,Orange Tabby,2023-10-12T09:29:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-12,3 days
AA890578,10/09/2023 11:58:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Blue Tabby,2023-12-06T13:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-06,58 days
AA890579,10/09/2023 11:58:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-12-14T11:57:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-14,66 days
AA890580,10/09/2023 11:58:00 AM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-12-07T18:10:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-07,59 days
AA890581,10/09/2023 11:58:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-12-14T11:57:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-14,66 days
AA890564,10/09/2023 12:15:00 PM,Stray,Dog,Intact Male,Labrador Retriever/Boxer,Brown Brindle,2023-10-27T17:19:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-27,18 days
AA890567,10/09/2023 12:16:00 PM,Stray,Cat,Neutered Male,Domestic Medium Hair,Black/White,2023-10-13T18:23:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-13,4 days
AA890571,10/09/2023 12:23:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,White/Black,2023-10-14T13:30:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-14,5 days
AA890572,10/09/2023 12:40:00 PM,Stray,Cat,Spayed Female,Domestic Shorthair,Blue/White,2024-02-15T16:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2024-02-15,129 days
AA890565,10/09/2023 12:45:00 PM,Stray,Dog,Intact Male,German Shepherd,Black/Brown,2023-10-10T08:37:05,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-10,1 days
AA890577,10/09/2023 12:45:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Silver Tabby,2023-10-13T17:04:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-13,4 days
AA890575,10/09/2023 12:53:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby,2023-11-25T12:25:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-11-25,47 days
AA890573,10/09/2023 12:53:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2023-12-01T18:46:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-01,53 days
AA890584,10/09/2023 01:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby/White,2023-10-30T16:05:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-30,21 days
AA890585,10/09/2023 01:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Brown Tabby/White,2023-11-02T17:20:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-11-02,24 days
AA890589,10/09/2023 01:21:00 PM,Owner Surrender,Dog,Intact Male,Jack Russell Terrier/Rat Terrier,Red/White,2023-10-26T16:49:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-26,17 days
AA890590,10/09/2023 01:53:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Calico,2023-10-20T16:11:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-20,11 days
AA890583,10/09/2023 01:56:00 PM,Owner Surrender,Cat,Intact Female,Domestic Shorthair,Black/White,2023-10-20T16:11:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-20,11 days
AA890603,10/09/2023 02:39:00 PM,Owner Surrender,Dog,Intact Male,German Shorthair Pointer/Labrador Retriever,White/Black,2024-01-19T16:10:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2024-01-19,102 days
AA889625,10/09/2023 02:40:00 PM,Owner Surrender,Dog,Intact Male,Labrador Retriever Mix,Black/Brown,2023-10-26T16:41:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-26,17 days
AA889626,10/09/2023 02:40:00 PM,Owner Surrender,Dog,Intact Male,Labrador Retriever Mix,Black/Brown,2023-10-20T16:00:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-20,11 days
AA890604,10/09/2023 02:51:00 PM,Stray,Cat,Unknown,Domestic Shorthair,Black,2023-10-12T09:29:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-12,3 days
AA887876,10/09/2023 02:59:00 PM,Owner Surrender,Dog,Neutered Male,Pit Bull,Blue/White,2023-12-16T16:05:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-12-16,68 days
AA884785,10/09/2023 03:48:00 PM,Public Assist,Dog,Spayed Female,Standard Poodle/Australian Shepherd,Tan,2023-10-11T16:45:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-11,2 days
AA890600,10/09/2023 05:02:00 PM,Abandoned,Dog,Intact Female,Labrador Retriever,Black,2023-11-20T12:40:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-11-20,42 days
AA890601,10/09/2023 05:02:00 PM,Abandoned,Dog,Intact Male,Labrador Retriever,Black,2023-10-30T17:14:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-30,21 days
AA890605,10/09/2023 05:17:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Tortie,2023-10-20T18:43:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-10-20,11 days
AA890611,10/09/2023 09:32:00 PM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Black,2023-11-17T16:55:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-09,2023-11-17,39 days
AA890618,10/10/2023 07:19:00 AM,Stray,Cat,Intact Female,Domestic Shorthair,Torbie,2023-10-20T18:01:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-20,10 days
AA890619,10/10/2023 07:32:00 AM,Stray,Dog,Intact Male,Chihuahua Shorthair Mix,Tan,2023-10-10T13:13:40,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-10,0 days
AA890628,10/10/2023 10:39:00 AM,Stray,Dog,Intact Male,Pug/Chihuahua Shorthair,Black,2023-10-31T16:57:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-31,21 days
AA890634,10/10/2023 10:57:00 AM,Public Assist,Dog,Neutered Male,Boxer Mix,Brown,2023-10-10T17:52:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-10,0 days
AA884069,10/10/2023 11:21:00 AM,Owner Surrender,Dog,Spayed Female,Labrador Retriever/Siberian Husky,Brown/White,2024-01-10T17:36:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2024-01-10,92 days
AA890638,10/10/2023 11:41:00 AM,Owner Surrender,Dog,Intact Female,Pug,Fawn,2023-10-10T17:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-10,0 days
AA890639,10/10/2023 12:08:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-11-21T16:33:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-21,42 days
AA890640,10/10/2023 12:12:00 PM,Stray,Cat,Intact Female,Domestic Shorthair,Orange Tabby,2023-10-20T16:32:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-20,10 days
AA890641,10/10/2023 12:12:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby,2023-10-28T10:39:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-28,18 days
AA890642,10/10/2023 12:12:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Orange Tabby,2023-10-23T16:16:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-23,13 days
AA890643,10/10/2023 12:20:00 PM,Stray,Cat,Intact Female,Domestic Medium Hair,Tortie,2023-10-20T18:17:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-20,10 days
AA890645,10/10/2023 12:45:00 PM,Stray,Cat,Intact Female,Siamese Mix,Lynx Point,2023-12-14T16:22:00,unknown,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-12-14,65 days
AA755090,10/10/2023 12:53:00 PM,Public Assist,Dog,Spayed Female,Staffordshire Mix,Brown/White,2023-10-21T11:05:00,Return to Owner,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-21,11 days
AA890646,10/10/2023 01:01:00 PM,Stray,Dog,Intact Female,German Shepherd Mix,Black/Brown,2023-10-10T18:04:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-10,0 days
AA890647,10/10/2023 01:01:00 PM,Stray,Dog,Intact Female,Rottweiler/German Shepherd,Black/Brown,2023-10-16T11:54:00,Euthanasia,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-16,6 days
AA890650,10/10/2023 01:01:00 PM,Stray,Dog,Intact Female,Pit Bull,Fawn/Brown,2023-11-01T17:23:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-01,22 days
AA890654,10/10/2023 01:34:00 PM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby/White,2023-10-24T16:13:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-24,14 days
AA890657,10/10/2023 03:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,White/Orange Tabby,2023-11-22T17:12:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-22,43 days
AA890658,10/10/2023 03:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Black/White,2023-12-01T16:50:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-12-01,52 days
AA890659,10/10/2023 03:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Black/White,2023-12-01T16:51:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-12-01,52 days
AA890660,10/10/2023 03:21:00 PM,Stray,Cat,Intact Female,Domestic Shorthair Mix,Calico,2023-11-29T18:33:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-29,50 days
AA890661,10/10/2023 03:21:00 PM,Stray,Cat,Intact Male,Domestic Shorthair Mix,Orange Tabby/White,2023-11-21T17:58:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-21,42 days
AA890662,10/10/2023 03:21:00 PM,Stray,Cat,Intact Female,Siamese Mix,Lynx Point,2023-11-29T18:46:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-11-29,50 days
AA890664,10/10/2023 03:56:00 PM,Stray,Dog,Intact Male,German Shepherd Mix,Brown/Black,2024-03-12T17:14:00,Transfer,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2024-03-12,154 days
AA890667,10/10/2023 04:24:00 PM,Stray,Cat,Intact Male,Domestic Shorthair,Brown Tabby,2023-10-24T16:34:00,Adoption,Austin Animal Center,TXAUAC01,Austin,TX,2023-10-10,2023-10-24,14 days
